timestamp,eyeLookUp_L,mouthStretch_R,mouthPress_L,tongueOut,jawForward,mouthSmile_L,cheekSquint_L,mouthFrown_R,mouthSmile_R,cheekPuff,mouthUpperUp_L,browDown_L,eyeLookOut_R,mouthUpperUp_R,mouthFunnel,eyeLookIn_R,mouthStretch_L,mouthShrugUpper,mouthLowerDown_L,eyeSquint_L,eyeLookUp_R,browInnerUp,eyeWide_R,noseSneer_L,eyeLookDown_R,browOuterUp_L,mouthLeft,mouthRollUpper,mouthRight,mouthDimple_R,mouthShrugLower,jawLeft,mouthDimple_L,cheekSquint_R,eyeBlink_L,browOuterUp_R,jawOpen,mouthPucker,eyeLookIn_L,mouthClose,mouthPress_R,jawRight,eyeBlink_R,browDown_R,noseSneer_R,eyeSquint_R,mouthRollLower,eyeWide_L,eyeLookDown_L,mouthLowerDown_R,mouthFrown_L,eyeLookOut_L
"2025-03-11T00:18:03.131Z",0,0.09756235,0.05737465,1.1205466e-8,0.010580034,0.0025615117,0.03475131,0.008608882,0,0.0321939,0.022824915,0.1155267,0,0.021715146,0.07791051,0.08762522,0.10544889,0.06952935,0.040177256,0.038871393,0,0.04805535,0,0.104671225,0.4470894,0,0.008110343,0.016414018,0,0.024964143,0.12044495,0,0.027185794,0.03234944,0.3188933,0,0.052155774,0.22677967,0.049665514,0.063486286,0.058192424,0.004033332,0.3188984,0.115497425,0.09103739,0.038871378,0.03203458,0,0.4475627,0.044078097,0,0
"2025-03-11T00:18:03.146Z",0,0.093907975,0.05774296,9.5805355e-9,0.010463211,0.0031386,0.03487375,0.008904131,0,0.031987574,0.02329221,0.113519676,0,0.022117458,0.07762993,0.08743242,0.104175135,0.07178445,0.039616413,0.038338486,0,0.048275627,0,0.10495758,0.4446243,0,0.01068419,0.016327642,0,0.024865195,0.12312494,0,0.027076494,0.032515377,0.32841367,0,0.05071186,0.22172394,0.04948017,0.061114732,0.058603056,0.0037013006,0.32843277,0.113490395,0.091649406,0.03833849,0.032106422,0,0.44509423,0.04288943,0,0
"2025-03-11T00:18:03.161Z",0,0.08609482,0.057744775,3.5184267e-9,0.0102925515,0.0038614015,0.034823228,0.0090353,0,0.03163226,0.02351809,0.11398062,0,0.02228735,0.07242601,0.08645507,0.09719714,0.07256205,0.03875372,0.03796095,0,0.04816315,0,0.1037389,0.44103527,0,0.012440112,0.016230173,0,0.024672255,0.12390709,0,0.026867902,0.032519054,0.32153502,0,0.04884385,0.19917879,0.050476696,0.058248896,0.05864002,0.0034121454,0.32159236,0.11395345,0.091478854,0.037960958,0.032028306,0,0.4414813,0.041029945,0,0
"2025-03-11T00:18:03.179Z",0,0.08327724,0.057579968,4.142605e-9,0.0101457685,0.004450818,0.034733187,0.009017958,0,0.031201413,0.02369107,0.12119607,0,0.022433335,0.070627056,0.08386108,0.0945175,0.07292678,0.038158584,0.037702836,0,0.047955308,0,0.10185472,0.44310033,0,0.013319899,0.016172564,0,0.024499139,0.12409857,0,0.02666626,0.0325238,0.32043275,0,0.04787321,0.19297849,0.053075712,0.056978602,0.058517527,0.0031748153,0.32051906,0.121181816,0.09105835,0.03770284,0.03201762,0,0.44349182,0.040081397,0,0
"2025-03-11T00:18:03.192Z",0,0.07962561,0.057107143,4.7282978e-9,0.009946515,0.0050524645,0.034527775,0.008715584,0,0.030666092,0.023786178,0.12262253,0,0.02252114,0.0692362,0.07966244,0.08957734,0.07299014,0.0375772,0.037090212,0,0.04775277,0,0.09831526,0.44150993,0,0.013727786,0.016092893,0,0.024286037,0.1237725,0,0.026406039,0.0324016,0.28500417,0,0.047054254,0.19022919,0.057282034,0.05604786,0.058066174,0.0028932313,0.28499982,0.12261173,0.08959309,0.0370902,0.031896368,0,0.44181007,0.039298337,0,0
"2025-03-11T00:18:03.208Z",0,0.077788554,0.056709677,5.2835025e-9,0.009741995,0.0053098844,0.034296136,0.008498999,0,0.030301902,0.023804406,0.112045266,0,0.022551993,0.06891477,0.080221355,0.08689008,0.07302205,0.037135568,0.036449693,0,0.047856074,0,0.09324254,0.44347024,0,0.013795033,0.01607685,0,0.024087412,0.123561926,0,0.026147136,0.032251954,0.2760977,0,0.046552148,0.23770909,0.056875017,0.055581592,0.05769242,0.0025744936,0.2760742,0.11203536,0.08595986,0.036449652,0.031761073,0,0.443782,0.03874837,0,0
"2025-03-11T00:18:03.224Z",0,0.07659898,0.056770414,4.034687e-9,0.009576254,0.0055810483,0.034266856,0.008181742,0,0.030333465,0.023831982,0.11171151,0,0.02259244,0.069673896,0.086947605,0.08550278,0.07335559,0.03687581,0.036046956,0,0.04822259,0,0.091494456,0.44282806,0,0.01391277,0.016111504,0,0.023926772,0.12388616,0,0.02593951,0.032329217,0.27545473,0,0.04616681,0.2528581,0.050048865,0.05528701,0.057825126,0.001962612,0.275448,0.111705944,0.08473562,0.036046896,0.031767238,0,0.44328544,0.038397703,0,0
"2025-03-11T00:18:03.237Z",0,0.073339306,0.056730088,2.9407359e-9,0.009371456,0.006067791,0.034018535,0.0077079018,0,0.030344378,0.023580201,0.11153719,0,0.022366203,0.0694768,0.08690341,0.081826486,0.07343445,0.036378287,0.035678275,0,0.048008468,0,0.08872667,0.4379896,0,0.013874529,0.016122492,0,0.023659626,0.123813905,0,0.025623668,0.032199856,0.27420565,0,0.045588136,0.25941664,0.049889106,0.05470153,0.057836127,0.0013951132,0.27420095,0.1115355,0.081900366,0.03567819,0.031580698,0,0.4384439,0.03782766,0,0
"2025-03-11T00:18:03.254Z",0,0.064274035,0.05505089,2.4399518e-9,0.009079821,0.008308299,0.033216048,0.0070990706,0,0.029971803,0.023084074,0.10774755,0,0.021891,0.056932695,0.08959553,0.07026473,0.07297919,0.034488715,0.034591593,0,0.046782926,0,0.076840475,0.43424174,0,0.01377512,0.01598172,0,0.023194514,0.11822815,0,0.025094738,0.031682808,0.2695255,0,0.042000614,0.20549558,0.04708745,0.049808145,0.056013733,0.0008260902,0.26946485,0.107746884,0.07037519,0.034591433,0.030965956,0,0.4347509,0.035621185,0,0
"2025-03-11T00:18:03.270Z",0,0.057973668,0.053181157,2.067123e-9,0.008753599,0.00936874,0.031867083,0.0066607795,0,0.029529221,0.022453459,0.10424385,0,0.021287512,0.049085848,0.09131358,0.063326396,0.0725636,0.031739198,0.033511836,0,0.04412757,0,0.06918279,0.4290185,0,0.013674042,0.015737949,0,0.022616211,0.1159394,0,0.024444098,0.030792799,0.26588866,0,0.037709806,0.19281144,0.04537675,0.04411235,0.054087486,0.0002157907,0.2658461,0.10424505,0.0634026,0.03351167,0.029682329,0,0.42955896,0.03251905,0,0
"2025-03-11T00:18:03.287Z",0,0.055389028,0.052225232,1.9643078e-9,0.008482842,0.01270564,0.03130748,0.005707152,0,0.02915252,0.021932075,0.10363041,0,0.020788515,0.046317205,0.08961952,0.060473964,0.072039515,0.030642176,0.033270195,0,0.043018565,0,0.06618677,0.42471996,0,0.013557011,0.015633043,0,0.022176636,0.1145009,0.00026191608,0.023948694,0.030375574,0.26490062,0,0.036158845,0.19301543,0.047008444,0.0422333,0.053128764,0,0.2648614,0.103632435,0.060613103,0.033269957,0.029037658,0,0.42522138,0.031284045,0,0
"2025-03-11T00:18:03.300Z",0,0.053141624,0.051309664,2.476808e-9,0.0082114395,0.013998112,0.030909376,0.004849605,0,0.028609825,0.021506542,0.11956842,0,0.020377262,0.04436439,0.09046733,0.058423586,0.07190038,0.02972573,0.03344795,0,0.041295152,0,0.06452066,0.4193744,0,0.013448408,0.015453754,0,0.021664245,0.1135548,0.0005130905,0.023391128,0.030018477,0.2641546,0,0.034957685,0.17367597,0.046486843,0.040881023,0.052239247,0,0.2641255,0.11957238,0.059087757,0.03344765,0.028471967,0,0.41988638,0.030275382,0,0
"2025-03-11T00:18:03.317Z",0,0.052111857,0.050543573,5.50886e-9,0.00799408,0.014964288,0.030737828,0.004252794,0,0.02803514,0.021145735,0.18137693,0,0.020033132,0.04317797,0.097431876,0.057381045,0.07175696,0.029138763,0.03390322,0,0.040086407,0,0.06377941,0.4014228,0,0.013091768,0.01530743,0,0.021238139,0.11295655,0.00035476615,0.022928152,0.029810373,0.25266156,0,0.03421005,0.1680013,0.039730802,0.040113233,0.051459424,0,0.2526808,0.18138453,0.05839868,0.033902887,0.028051041,0,0.40205413,0.029658277,0,0
"2025-03-11T00:18:03.333Z",0,0.05080894,0.04971208,6.2794716e-9,0.007729631,0.015351606,0.030390644,0.004117817,0,0.02745943,0.02068563,0.16582787,0,0.019590858,0.041308276,0.10229734,0.055213112,0.07186602,0.027973121,0.03408221,0,0.037167095,0,0.06258047,0.3888446,0,0.012470196,0.015067044,0,0.020694451,0.112584665,0.00016142125,0.022331769,0.029398775,0.24325365,0,0.032959737,0.16484857,0.03469023,0.03861716,0.05047741,0,0.2433024,0.16585197,0.057361204,0.034081876,0.027460882,0,0.3895543,0.028520435,0,0
"2025-03-11T00:18:03.347Z",0,0.05015119,0.04886235,6.00808e-9,0.007493933,0.01604796,0.030112078,0.003734983,0,0.026931036,0.020261377,0.16613236,0,0.019173818,0.040417243,0.09898271,0.054287665,0.07171216,0.027254716,0.03431995,0,0.0349591,0,0.06173127,0.37988847,0,0.011793884,0.0148751,0,0.020232422,0.112014376,0.000016135164,0.021824848,0.028994322,0.23887293,0,0.032236423,0.16288605,0.037913978,0.03785695,0.049426224,0,0.23892921,0.16615887,0.056520764,0.034319602,0.02691847,0,0.38052288,0.027812988,0,0
"2025-03-11T00:18:03.361Z",0,0.04938575,0.048131634,5.1129283e-9,0.0072418298,0.016200293,0.02997568,0.0037829918,0,0.026447378,0.019868212,0.16621989,0,0.01878729,0.039665073,0.09545708,0.05306908,0.07186433,0.026625961,0.034576423,0,0.033739436,0,0.061038002,0.37694505,0,0.010601002,0.014672689,0,0.019726032,0.11174677,0,0.021257613,0.028693663,0.23657858,0,0.031597607,0.19165283,0.041623536,0.037239645,0.048622943,0.00011139596,0.23663823,0.16624679,0.05583131,0.03457591,0.026436945,0,0.37750888,0.02718877,0,0
"2025-03-11T00:18:03.379Z",0,0.04837358,0.047484197,1.6264412e-9,0.0069696936,0.01276407,0.02962558,0.0052829734,0,0.026086543,0.019357834,0.16710258,0,0.01831239,0.037842765,0.09732454,0.05117976,0.072133794,0.025929367,0.034539454,0,0.03274864,0,0.06029818,0.37711126,0,0.009376461,0.014406774,0,0.01922495,0.11165716,0,0.020666033,0.028252413,0.23531179,0,0.03051061,0.21623212,0.040019054,0.035827756,0.047921453,0.000030134805,0.23537356,0.16712476,0.055164166,0.034538887,0.02583498,0,0.37770882,0.02650304,0,0
"2025-03-11T00:18:03.394Z",0,0.045892775,0.045802675,1.734668e-10,0.006689491,0.011972479,0.029401345,0.0055348612,0,0.025515862,0.018868148,0.16765165,0,0.017855475,0.034091983,0.096669935,0.047898315,0.07221302,0.025262058,0.03484857,0,0.032061018,0,0.059623316,0.37917328,0,0.00820505,0.014087128,0,0.018674934,0.110204995,0.0001947229,0.02002349,0.02793826,0.23378739,0,0.02878304,0.15362689,0.04079755,0.034023393,0.04625744,0,0.23388898,0.16767229,0.054562204,0.034847975,0.025207546,0,0.37976056,0.025826875,0,0
"2025-03-11T00:18:03.409Z",0,0.04123619,0.044599365,4.4485793e-10,0.006401476,0.011877471,0.029000819,0.005304818,0,0.024927478,0.018282967,0.17347786,0,0.017313633,0.029473497,0.09495386,0.0427179,0.072537884,0.023958609,0.035454724,0,0.030248413,0,0.056573182,0.35789725,0,0.0071276925,0.013731835,0,0.018131359,0.1095843,0.0005130557,0.019389272,0.02749697,0.20905018,0,0.0261599,0.13908759,0.04225663,0.030300377,0.044937126,0,0.2090139,0.17349187,0.05259162,0.03545419,0.024314355,0,0.35842863,0.024470009,0,0
"2025-03-11T00:18:03.427Z",0,0.039471116,0.043932475,4.1832696e-10,0.0061521996,0.01035588,0.028687542,0.0056086564,0,0.024579946,0.017715266,0.17652273,0,0.016801659,0.02769355,0.09375572,0.040822122,0.07729651,0.02307938,0.037887722,0,0.029217923,0,0.05407064,0.33196363,0,0.0061656293,0.013395157,0,0.017640354,0.11204643,0.002234902,0.018807614,0.027207665,0.1960645,0,0.02492907,0.21447884,0.043487713,0.028752163,0.044246595,0,0.19605996,0.17653392,0.050762698,0.037887465,0.023614958,0,0.33244404,0.023568014,0,0
"2025-03-11T00:18:03.447Z",0,0.038299832,0.04318418,4.1230835e-10,0.0059461608,0.009706017,0.028442819,0.0055800877,0,0.024187004,0.017258218,0.17597829,0,0.016398042,0.026686594,0.08552267,0.039653253,0.07864493,0.022449853,0.041295826,0,0.028479658,0,0.05223946,0.30717203,0,0.0052854316,0.013085508,0,0.017133705,0.11240482,0.0039841654,0.018218812,0.027018527,0.18934537,0,0.02411572,0.16853061,0.051767774,0.027882013,0.04350859,0,0.18935922,0.17598557,0.04922049,0.041295767,0.0230337,0,0.30749688,0.022911416,0,0
"2025-03-11T00:18:03.466Z",0,0.037589878,0.042608403,3.5123215e-10,0.005800108,0.008480541,0.028409114,0.006400437,0,0.023992574,0.01686522,0.16369303,0,0.016051231,0.026432378,0.08290438,0.039050296,0.079230584,0.022067249,0.044749606,0,0.028144823,0,0.051242508,0.29251784,0,0.0046641356,0.012890244,0,0.01668196,0.11246058,0.0067514423,0.01769594,0.02705057,0.18353514,0,0.023749692,0.19917503,0.054622762,0.02763151,0.04296115,0,0.18354492,0.16369437,0.0483036,0.04474961,0.022706175,0,0.2927917,0.022504214,0,0
"2025-03-11T00:18:03.472Z",0,0.037202433,0.04218975,1.3603526e-11,0.0056892866,0.007866181,0.028580796,0.0068621486,0,0.02382947,0.016625458,0.16410515,0,0.015842842,0.026556185,0.09056786,0.038802363,0.07964113,0.021899434,0.046625856,0,0.027796123,0,0.050972283,0.27541628,0,0.004182603,0.012745722,0,0.016293345,0.112560146,0.008292394,0.017248275,0.027264614,0.16834623,0,0.023588859,0.20485829,0.047051754,0.027693613,0.042556997,0,0.16827817,0.16409977,0.047913443,0.04662577,0.02253416,0,0.27578515,0.022335721,0,0
"2025-03-11T00:18:03.487Z",0,0.03702444,0.04188668,4.1218144e-12,0.005615327,0.007316986,0.028749049,0.0074976026,0,0.023788435,0.016410546,0.17506313,0,0.015649412,0.026975824,0.102170944,0.038793672,0.07967493,0.021896023,0.04817445,0,0.027377492,0,0.050998997,0.25158805,0,0.0039531537,0.012689424,0,0.01598883,0.11251837,0.01042559,0.016892716,0.027529102,0.15752752,0,0.023626981,0.20767252,0.03546444,0.02800682,0.042263106,0,0.15747564,0.17506158,0.04773415,0.04817462,0.022459615,0,0.25208038,0.022344492,0,0
"2025-03-11T00:18:03.501Z",0,0.036710747,0.041430924,5.1173224e-12,0.005535162,0.00692033,0.028707517,0.00785233,0,0.023641422,0.016081238,0.17790842,0,0.015347095,0.027011707,0.1088434,0.03857768,0.078481704,0.021801677,0.04907714,0,0.026891347,0,0.050755236,0.23238012,0,0.003523357,0.012653185,0,0.015703147,0.10972748,0.011540057,0.016553532,0.027599517,0.13726628,0,0.02356222,0.16298139,0.028959515,0.028142352,0.04180211,0,0.13725366,0.17790914,0.047307696,0.04907742,0.022293715,0,0.2329201,0.02228429,0,0
"2025-03-11T00:18:03.516Z",0,0.036274232,0.041041907,6.2911464e-12,0.005458951,0.0069150897,0.028610379,0.0075847595,0,0.023444748,0.015721079,0.18117419,0,0.01502203,0.026857749,0.1137755,0.038194116,0.07740564,0.021707075,0.049893674,0,0.026420182,0,0.050470617,0.2194898,0,0.0029083597,0.012657837,0,0.015485307,0.10741798,0.0122588705,0.016283074,0.027607858,0.12999141,0,0.023433309,0.14911167,0.023875328,0.028150463,0.041401066,0,0.12998328,0.18119086,0.04687067,0.049894016,0.022129394,0,0.22006017,0.022235066,0,0
"2025-03-11T00:18:03.537Z",0,0.035913933,0.040730517,1.9088528e-11,0.0054112235,0.0072067603,0.028586581,0.0071943905,0,0.023227606,0.015399947,0.18283781,0,0.014726972,0.026732907,0.11957839,0.03787227,0.07658135,0.021724539,0.05075848,0,0.026055137,0,0.050247815,0.20598283,0,0.0022837673,0.012701103,0,0.015324168,0.10601496,0.01283385,0.01607521,0.027661065,0.123384885,0,0.023378164,0.14080219,0.018103125,0.02824069,0.04106515,0,0.12333041,0.18285818,0.046459097,0.05075881,0.022052115,0,0.20658442,0.022306412,0,0
"2025-03-11T00:18:03.549Z",0,0.03572256,0.04055742,6.6251934e-11,0.005401036,0.0072023724,0.028732305,0.0072922916,0,0.023059633,0.015121422,0.18465936,0,0.0144641735,0.026737267,0.12204642,0.03772652,0.07604132,0.021851137,0.05498142,0,0.025850123,0,0.05009602,0.19594224,0,0.0017135045,0.012781805,0,0.01519819,0.10527233,0.013381816,0.01590923,0.027872125,0.115908034,0,0.023461977,0.13689385,0.015545415,0.028487433,0.040861096,0,0.11581015,0.18467647,0.046075176,0.05498165,0.02211011,0,0.1965435,0.022492211,0,0
"2025-03-11T00:18:03.567Z",0,0.035702724,0.04067969,1.109953e-10,0.005464888,0.00749604,0.029241005,0.0072227833,0,0.022981033,0.015019257,0.18911551,0,0.014361759,0.027138894,0.12049802,0.037799545,0.07600571,0.02228246,0.06501474,0,0.025876349,0,0.05031455,0.18937321,0,0.0013209425,0.012936376,0,0.015159899,0.10532578,0.013938551,0.015842332,0.028425755,0.11301897,0,0.02376914,0.13703525,0.017083459,0.02904313,0.040962934,0,0.11290909,0.18912368,0.046012383,0.06501412,0.022434851,0,0.18994221,0.022982812,0,0
"2025-03-11T00:18:03.581Z",0,0.03592684,0.041155227,1.6582975e-10,0.0056101438,0.0074491873,0.031173602,0.007411779,0,0.023092663,0.015110463,0.19244917,0,0.014450513,0.032008104,0.12181426,0.038165964,0.07854198,0.023600413,0.07682236,0,0.026007945,0,0.050961178,0.17805181,0,0.0010326854,0.01315045,0,0.015181837,0.114442185,0.014571825,0.015844487,0.03094703,0.111639895,0,0.024323832,0.17547104,0.015509457,0.031320024,0.041440114,0,0.11152776,0.19245334,0.046298333,0.07682179,0.023245346,0,0.17860399,0.024623157,0,0
"2025-03-11T00:18:03.599Z",0,0.036319222,0.042104136,2.3816982e-10,0.0058148056,0.007380196,0.034238223,0.007747592,0,0.023297032,0.015284616,0.19607826,0,0.014616065,0.03566052,0.12656671,0.038693246,0.08242577,0.025064735,0.09184065,0,0.026184998,0,0.052485913,0.16457605,0,0.00080755795,0.013409297,0,0.015265071,0.12263309,0.015063715,0.015916567,0.034558408,0.11085173,0,0.025148809,0.18481468,0.010474798,0.033745315,0.04236038,0,0.11074187,0.19608268,0.04680151,0.091840185,0.02494637,0,0.16513272,0.026395371,0,0
"2025-03-11T00:18:03.612Z",0,0.03683408,0.043168228,5.544981e-10,0.0060571316,0.007844628,0.037343673,0.0073492676,0,0.023455875,0.015578457,0.21405132,0,0.014908739,0.038446385,0.12572815,0.03933674,0.08516933,0.027714003,0.103956565,0,0.026437454,0,0.055010177,0.15652505,0,0.00045573455,0.0136913285,0,0.0154496,0.12686446,0.015544233,0.0160945,0.03818116,0.1102459,0,0.026110006,0.17336458,0.01124409,0.03602541,0.043461584,0,0.110140726,0.21407148,0.047883853,0.1039562,0.026603172,0,0.15705179,0.029607998,0,0
"2025-03-11T00:18:03.631Z",0,0.037444916,0.046162724,1.0389573e-9,0.006350089,0.008129389,0.04084979,0.0069155884,0,0.023742199,0.015968565,0.24019524,0,0.015306885,0.044120148,0.12647392,0.040155698,0.08886481,0.031759653,0.11501935,0,0.026757032,0,0.05848431,0.15074627,0,0.000018652529,0.014040525,0,0.015696982,0.13295685,0.0160732,0.01633121,0.04231635,0.10999981,0,0.027941877,0.17209208,0.010336479,0.039236225,0.04658652,0,0.109900184,0.24021436,0.050274275,0.1150191,0.029025178,0,0.1512623,0.03427804,0,0
"2025-03-11T00:18:03.643Z",0,0.038821895,0.0490176,1.9155495e-9,0.006715456,0.008463689,0.045221243,0.0065540946,0,0.024083003,0.016452344,0.24876106,0,0.015790494,0.052317645,0.12921482,0.042321958,0.090753034,0.03736221,0.12615663,0,0.027200086,0,0.0616151,0.13822715,0,0,0.014474304,0.0003278295,0.016014576,0.13621062,0.016615398,0.016647706,0.047060896,0.109417126,0,0.031222848,0.1739551,0.007357438,0.044345897,0.04947351,0,0.10932273,0.24878056,0.052659836,0.12615624,0.03194232,0,0.13872626,0.04035815,0,0
"2025-03-11T00:18:03.661Z",0,0.040068813,0.05043296,2.3786282e-9,0.007093814,0.0089532845,0.04706268,0.006768037,0,0.024377087,0.017007599,0.24784671,0,0.01629778,0.057464007,0.13884944,0.044070695,0.09204292,0.040871,0.13153239,0,0.027561607,0,0.0630095,0.1238961,0,0,0.014879331,0.00028548366,0.016308622,0.13796154,0.01697522,0.016973943,0.04901008,0.10527954,0,0.032945137,0.17439686,0,0.046727087,0.05087738,0,0.1052039,0.24787018,0.053726207,0.13153204,0.033358455,0,0.12441253,0.04385471,0,0.0023102788
